customer_id,age,gender,education,employment_status, annual_income ,marital_status,number_of_children,region,annual_spending,credit_score,loyalty_years,payment_type,online_shopper,churn
6112.00,22.00,Female,Master,Employed,79070.36,Single,0.00,Urban,10832.13,528.00,0.00,Credit Card,Yes,No
6113.00,43.00,Male,Bachelor,Employed,51373.38,Married,2.00,Urban,15655.78,477.00,16.00,Credit Card,No,No
6114.00,27.00,Male,Master,Student,9721.67,Single,0.00,Urban,9421.31,372.00,2.00,Debit Card,Yes,No
6115.00,35.00,Male,Bachelor,Employed,64039.51,Married,3.00,Urban,11303.23,473.00,8.00,Credit Card,Yes,No
6116.00,25.00,Female,Bachelor,Employed,49998.88,Married,1.00,Urban,11044.53,422.00,4.00,Mobile Money,Yes,No
6117.00,47.00,Female,Diploma,Employed,28772.01,Married,2.00,Urban,13571.79,458.00,24.00,Debit Card,No,No
6118.00,27.00,Female,High School,Employed,35949.26,Single,0.00,Urban,11025.76,473.00,4.00,Credit Card,Yes,No
6119.00,44.00,Male,Bachelor,Student,9946.38,Married,1.00,Urban,6949.14,440.00,26.00,Credit Card,No,No
6120.00,33.00,Female,Master,Student,23584.47,Single,0.00,Urban,6435.86,366.00,6.00,Credit Card,No,Yes
6121.00,36.00,Female,Bachelor,Employed,61663.93,Single,0.00,Rural,30091.96,524.00,15.00,Cash,Yes,No
6122.00,39.00,Male,Master,Employed,56013.61,Married,3.00,Rural,23177.80,485.00,19.00,Cash,No,No
6123.00,28.00,Female,Diploma,Employed,50524.28,Single,0.00,Urban,18565.96,464.00,5.00,Credit Card,Yes,No
6124.00,40.00,Female,Bachelor,Employed,70198.00,Married,3.00,Rural,29377.58,478.00,20.00,Debit Card,No,No
6125.00,56.00,Female,Bachelor,Self-Employed,74268.83,Married,3.00,Urban,35131.68,534.00,32.00,Debit Card,No,No
6126.00,28.00,Female,Bachelor,Employed,63590.88,Single,0.00,Suburban,13773.86,554.00,8.00,Debit Card,No,No
6127.00,52.00,Male,Bachelor,Self-Employed,64018.62,Married,3.00,Suburban,23159.43,557.00,26.00,Debit Card,Yes,No
6128.00,55.00,Female,High School,Self-Employed,32186.44,Single,0.00,Rural,21009.01,456.00,34.00,Cash,No,No
6129.00,28.00,Female,High School,Employed,31699.56,Married,0.00,Urban,19004.67,399.00,6.00,Cash,Yes,Yes
6130.00,20.00,Female,PhD,Self-Employed,115359.24,Single,0.00,Urban,25922.14,546.00,0.00,Debit Card,Yes,No
6131.00,41.00,Female,High School,Unemployed,16157.87,Married,0.00,Suburban,10091.46,450.00,15.00,Debit Card,No,No
6132.00,31.00,Female,Diploma,Employed,36497.74,Married,0.00,Suburban,17247.96,425.00,12.00,Cash,Yes,No
6133.00,60.00,Female,Diploma,Student,5000.00,Married,5.00,Urban,1000.00,403.00,40.00,Credit Card,Yes,No
6134.00,38.00,Female,Diploma,Self-Employed,36078.77,Married,0.00,Urban,7385.33,451.00,12.00,Credit Card,Yes,No
6135.00,28.00,Male,Bachelor,Employed,60175.36,Married,1.00,Suburban,18128.77,465.00,4.00,Credit Card,Yes,No
6136.00,24.00,Male,Bachelor,Student,7881.75,Single,0.00,Urban,2515.45,362.00,5.00,Cash,No,No
6137.00,51.00,Male,Master,Self-Employed,81591.64,Married,1.00,Rural,34253.13,542.00,24.00,Mobile Money,Yes,No
6138.00,31.00,Female,Diploma,Employed,53823.00,Married,1.00,Rural,24448.54,480.00,9.00,Credit Card,Yes,Yes
6139.00,38.00,Female,Bachelor,Employed,59787.11,Single,0.00,Suburban,15732.56,496.00,17.00,Cash,Yes,No
6140.00,49.00,Male,Master,Unemployed,23583.19,Married,0.00,Urban,3699.68,444.00,31.00,Mobile Money,Yes,No
6141.00,32.00,Male,PhD,Employed,96641.58,Married,0.00,Suburban,24884.47,516.00,5.00,Cash,No,No
6142.00,37.00,Female,PhD,Employed,101364.91,Married,0.00,Urban,41337.08,605.00,12.00,Debit Card,Yes,Yes
6143.00,37.00,Female,Bachelor,Employed,42060.15,Married,2.00,Suburban,16913.85,455.00,19.00,Mobile Money,Yes,No
6144.00,46.00,Female,High School,Employed,25474.97,Single,0.00,Urban,10327.23,477.00,20.00,Credit Card,Yes,No
6145.00,45.00,Male,High School,Self-Employed,34142.92,Married,1.00,Suburban,15211.75,486.00,24.00,Credit Card,Yes,No
6146.00,35.00,Male,Master,Employed,62173.26,Single,0.00,Suburban,26539.55,474.00,14.00,Credit Card,No,No
6147.00,38.00,Female,Master,Employed,67878.23,Married,3.00,Suburban,23075.74,496.00,20.00,Credit Card,Yes,No
6148.00,33.00,Male,Bachelor,Unemployed,5000.00,Married,0.00,Urban,2183.66,382.00,13.00,Credit Card,No,No
6149.00,20.00,Male,Diploma,Self-Employed,55377.43,Single,0.00,Urban,23384.37,486.00,0.00,Cash,No,No
6150.00,41.00,Male,Bachelor,Unemployed,12359.96,Married,1.00,Suburban,9645.94,369.00,16.00,Credit Card,No,No
6151.00,60.00,Male,Diploma,Employed,41607.65,Married,4.00,Rural,17760.28,523.00,36.00,Credit Card,Yes,No
6152.00,27.00,Male,Diploma,Self-Employed,48410.47,Single,0.00,Urban,23449.33,408.00,4.00,Credit Card,Yes,No
6153.00,28.00,Female,Diploma,Self-Employed,52459.36,Married,2.00,Suburban,21524.41,431.00,5.00,Cash,No,No
6154.00,27.00,Male,Master,Employed,50312.88,Married,0.00,Suburban,17751.56,434.00,2.00,Mobile Money,No,No
6155.00,46.00,Male,High School,Unemployed,12602.11,Married,3.00,Urban,11939.07,377.00,25.00,Mobile Money,No,No
6156.00,43.00,Female,Bachelor,Employed,52799.27,Married,3.00,Urban,19788.77,450.00,22.00,Mobile Money,Yes,No
6157.00,36.00,Female,Diploma,Employed,43254.91,Married,0.00,Suburban,13413.32,488.00,15.00,Cash,Yes,No
6158.00,26.00,Female,Bachelor,Self-Employed,56564.37,Married,0.00,Suburban,19670.34,517.00,4.00,Credit Card,No,No
6159.00,39.00,Female,Bachelor,Employed,58309.39,Single,0.00,Rural,23138.55,542.00,16.00,Debit Card,Yes,No
6160.00,19.00,Female,Master,Self-Employed,94388.09,Single,0.00,Rural,30654.12,514.00,0.00,Cash,No,No
6161.00,39.00,Female,High School,Employed,31518.13,Married,2.00,Urban,7396.17,482.00,16.00,Cash,Yes,No
6162.00,48.00,Female,High School,Self-Employed,30262.07,Married,3.00,Urban,9676.64,483.00,26.00,Credit Card,No,No
6163.00,22.00,Female,Bachelor,Employed,49611.75,Single,0.00,Urban,14916.52,423.00,0.00,Credit Card,No,Yes
6164.00,19.00,Female,Diploma,Employed,44609.93,Single,0.00,Urban,13954.69,424.00,0.00,Cash,Yes,No
6165.00,56.00,Male,High School,Employed,34557.15,Married,5.00,Suburban,20315.60,512.00,33.00,Credit Card,Yes,No
6166.00,30.00,Female,Bachelor,Employed,57852.34,Married,2.00,Urban,17557.68,470.00,12.00,Debit Card,Yes,No
6167.00,51.00,Female,Bachelor,Self-Employed,65699.80,Married,1.00,Rural,31266.67,520.00,24.00,Debit Card,Yes,Yes
6168.00,36.00,Female,High School,Unemployed,10623.68,Single,0.00,Urban,5300.99,361.00,17.00,Debit Card,Yes,No
6169.00,36.00,Male,Diploma,Employed,39480.73,Married,0.00,Urban,3581.68,467.00,9.00,Credit Card,Yes,No
6170.00,43.00,Male,Master,Employed,66952.95,Married,0.00,Suburban,27589.62,530.00,24.00,Credit Card,No,No
6171.00,27.00,Female,Bachelor,Employed,61059.82,Married,0.00,Suburban,31034.72,477.00,0.00,Mobile Money,No,No
6172.00,39.00,Male,High School,Self-Employed,38480.93,Single,0.00,Suburban,9093.53,457.00,17.00,Mobile Money,No,No
6173.00,33.00,Female,Diploma,Employed,50324.33,Single,0.00,Urban,20991.93,414.00,13.00,Credit Card,No,No
6174.00,22.00,Female,Bachelor,Employed,63934.92,Single,0.00,Rural,20441.28,504.00,4.00,Debit Card,Yes,No
6175.00,42.00,Female,High School,Employed,32219.84,Married,3.00,Urban,4978.99,440.00,20.00,Debit Card,Yes,No
6176.00,34.00,Female,Master,Employed,74763.05,Single,0.00,Rural,39301.57,517.00,11.00,Mobile Money,Yes,No
6177.00,36.00,Female,Bachelor,Employed,47342.50,Married,1.00,Urban,4507.33,505.00,17.00,Cash,Yes,No
6178.00,23.00,Female,Diploma,Employed,39379.28,Single,0.00,Suburban,5614.47,398.00,0.00,Debit Card,Yes,No
6179.00,57.00,Female,Master,Employed,72741.30,Married,5.00,Suburban,19018.88,553.00,30.00,Mobile Money,No,No
6180.00,48.00,Female,Diploma,Employed,27338.11,Married,2.00,Suburban,14320.99,451.00,26.00,Credit Card,No,No
6181.00,49.00,Female,High School,Employed,33435.38,Married,1.00,Urban,9940.77,491.00,29.00,Cash,No,No
6182.00,34.00,Female,Bachelor,Employed,47326.18,Married,3.00,Suburban,15084.21,456.00,15.00,Cash,No,No
6183.00,18.00,Female,Bachelor,Employed,48203.33,Single,0.00,Rural,16050.73,495.00,0.00,Cash,Yes,No
6184.00,61.00,Male,Diploma,Employed,35764.12,Married,2.00,Urban,5494.87,435.00,43.00,Cash,No,No
6185.00,37.00,Male,Diploma,Self-Employed,47755.95,Single,0.00,Urban,15014.85,464.00,12.00,Credit Card,Yes,No
6186.00,29.00,Male,Diploma,Unemployed,5000.00,Married,0.00,Suburban,1000.00,365.00,7.00,Debit Card,No,No
6187.00,43.00,Male,Diploma,Self-Employed,54853.15,Married,0.00,Suburban,19553.69,527.00,25.00,Cash,No,No
6188.00,52.00,Female,Bachelor,Employed,56419.35,Married,3.00,Urban,23501.66,514.00,26.00,Credit Card,Yes,No
6189.00,37.00,Male,Bachelor,Self-Employed,81399.83,Single,0.00,Suburban,21978.30,558.00,13.00,Credit Card,Yes,No
6190.00,53.00,Female,Diploma,Employed,42400.64,Married,3.00,Suburban,10474.84,467.00,35.00,Credit Card,Yes,Yes
6191.00,50.00,Male,Diploma,Employed,44566.44,Married,0.00,Suburban,19810.56,496.00,26.00,Cash,No,No
6192.00,25.00,Male,Diploma,Employed,33169.09,Single,0.00,Rural,16437.46,472.00,5.00,Cash,Yes,No
6193.00,29.00,Male,Diploma,Employed,30545.52,Single,0.00,Urban,7349.39,385.00,10.00,Mobile Money,Yes,No
6194.00,49.00,Female,High School,Employed,34953.25,Married,3.00,Urban,13093.17,443.00,26.00,Cash,Yes,No
6195.00,18.00,Male,Diploma,Employed,31253.68,Married,1.00,Rural,8825.76,414.00,0.00,Debit Card,No,No
6196.00,36.00,Male,Diploma,Employed,45134.80,Single,0.00,Suburban,13044.85,512.00,16.00,Debit Card,No,No
6197.00,20.00,Female,Bachelor,Student,24652.20,Single,0.00,Urban,2150.58,396.00,0.00,Debit Card,No,No
6198.00,32.00,Male,Bachelor,Unemployed,24066.15,Single,0.00,Urban,2793.92,420.00,12.00,Debit Card,Yes,No
6199.00,34.00,Male,Diploma,Student,12563.57,Married,1.00,Rural,1000.00,377.00,8.00,Credit Card,No,No
6200.00,33.00,Female,Master,Employed,72155.98,Married,0.00,Suburban,30475.01,493.00,12.00,Debit Card,Yes,No
6201.00,31.00,Male,Master,Unemployed,17928.32,Single,0.00,Rural,5532.62,393.00,4.00,Credit Card,No,Yes
6202.00,24.00,Male,PhD,Unemployed,26083.51,Single,0.00,Rural,6552.19,416.00,0.00,Credit Card,Yes,No
6203.00,65.00,Male,Master,Student,9476.57,Married,5.00,Urban,5184.34,382.00,44.00,Mobile Money,Yes,Yes
6204.00,60.00,Male,Bachelor,Employed,44476.77,Married,5.00,Rural,21049.20,549.00,33.00,Debit Card,Yes,No
6205.00,24.00,Female,Bachelor,Self-Employed,66283.42,Married,2.00,Suburban,17327.63,536.00,0.00,Credit Card,No,No
6206.00,56.00,Male,High School,Employed,38863.11,Single,0.00,Rural,17951.60,510.00,37.00,Mobile Money,Yes,No
6207.00,33.00,Female,Bachelor,Employed,44689.61,Married,1.00,Suburban,20106.65,412.00,7.00,Credit Card,No,No
6208.00,39.00,Female,Bachelor,Employed,66187.97,Married,1.00,Urban,14438.64,475.00,17.00,Credit Card,Yes,No
6209.00,37.00,Male,Bachelor,Student,20737.47,Married,2.00,Suburban,1199.39,426.00,19.00,Credit Card,No,No
6210.00,30.00,Female,Bachelor,Employed,58175.99,Single,0.00,Suburban,27914.85,508.00,4.00,Credit Card,No,Yes
6211.00,49.00,Male,Diploma,Employed,43240.36,Married,3.00,Rural,15976.48,497.00,23.00,Credit Card,No,No
6212.00,39.00,Male,Bachelor,Student,9510.03,Married,0.00,Suburban,1000.00,382.00,13.00,Credit Card,Yes,Yes
6213.00,32.00,Male,Diploma,Employed,40336.13,Married,0.00,Urban,12177.39,440.00,13.00,Cash,Yes,No
6214.00,22.00,Male,Bachelor,Unemployed,12791.32,Single,0.00,Suburban,7798.98,396.00,0.00,Credit Card,No,No
6215.00,27.00,Female,Master,Self-Employed,84253.10,Single,0.00,Urban,18029.84,451.00,6.00,Credit Card,No,No
6216.00,18.00,Male,Master,Employed,71118.61,Married,0.00,Rural,24952.66,481.00,0.00,Mobile Money,No,Yes
6217.00,38.00,Female,Bachelor,Employed,70049.95,Married,2.00,Urban,32305.04,519.00,13.00,Mobile Money,No,No
6218.00,23.00,Female,High School,Employed,34524.93,Single,0.00,Rural,18475.11,379.00,0.00,Credit Card,No,No
6219.00,34.00,Male,Master,Student,12324.78,Married,0.00,Urban,6018.33,428.00,7.00,Credit Card,Yes,Yes
6220.00,54.00,Female,Diploma,Unemployed,11208.75,Married,1.00,Suburban,3618.46,419.00,29.00,Debit Card,No,No
6221.00,52.00,Female,Master,Employed,64293.93,Single,0.00,Urban,18036.52,550.00,27.00,Cash,Yes,No
6222.00,37.00,Male,High School,Employed,25612.57,Single,0.00,Suburban,1802.70,424.00,17.00,Mobile Money,Yes,No
6223.00,36.00,Male,Diploma,Employed,47285.57,Married,1.00,Urban,15162.92,440.00,12.00,Credit Card,No,No
6224.00,60.00,Male,Bachelor,Self-Employed,62048.26,Married,4.00,Suburban,27302.08,567.00,33.00,Credit Card,Yes,No
6225.00,44.00,Female,Bachelor,Employed,50059.71,Single,0.00,Urban,13049.62,538.00,18.00,Mobile Money,Yes,No
6226.00,34.00,Female,Diploma,Employed,35259.90,Married,0.00,Urban,6888.14,395.00,15.00,Debit Card,Yes,No
6227.00,20.00,Male,Bachelor,Self-Employed,60166.57,Married,0.00,Urban,10004.21,461.00,0.00,Cash,No,Yes
6228.00,42.00,Female,Bachelor,Employed,64017.48,Married,3.00,Rural,21212.09,478.00,21.00,Mobile Money,Yes,No
6229.00,47.00,Female,Diploma,Employed,41141.62,Married,0.00,Suburban,4124.44,471.00,24.00,Mobile Money,Yes,No
6230.00,30.00,Female,Bachelor,Self-Employed,63741.48,Single,0.00,Suburban,26466.76,493.00,4.00,Debit Card,No,Yes
6231.00,41.00,Male,High School,Employed,30234.25,Married,2.00,Urban,9921.99,442.00,15.00,Debit Card,No,No
6232.00,33.00,Male,Bachelor,Employed,56738.32,Married,2.00,Urban,15707.65,453.00,7.00,Cash,Yes,No
6233.00,35.00,Male,High School,Self-Employed,30021.65,Married,0.00,Urban,5613.15,439.00,12.00,Cash,Yes,No
6234.00,18.00,Female,Bachelor,Employed,43883.24,Married,1.00,Suburban,11702.05,442.00,0.00,Cash,No,No
6235.00,35.00,Female,Diploma,Self-Employed,58708.02,Married,2.00,Suburban,18676.98,450.00,8.00,Credit Card,No,No
6236.00,49.00,Male,Diploma,Unemployed,19904.19,Single,0.00,Urban,3084.54,446.00,24.00,Credit Card,No,No
6237.00,30.00,Male,Bachelor,Self-Employed,69022.42,Married,1.00,Urban,26295.01,523.00,8.00,Credit Card,Yes,No
6238.00,38.00,Male,Bachelor,Self-Employed,73353.55,Married,2.00,Suburban,36590.80,557.00,20.00,Debit Card,Yes,No
6239.00,28.00,Female,PhD,Self-Employed,123314.91,Single,0.00,Suburban,54726.66,596.00,10.00,Credit Card,No,No
6240.00,42.00,Female,Master,Employed,65716.77,Married,0.00,Rural,30049.56,453.00,15.00,Credit Card,No,No
6241.00,35.00,Female,Bachelor,Employed,46039.73,Married,0.00,Suburban,25298.08,448.00,8.00,Debit Card,Yes,Yes
6242.00,26.00,Male,Diploma,Employed,45292.13,Single,0.00,Urban,14197.00,508.00,0.00,Credit Card,Yes,Yes
6243.00,53.00,Male,Diploma,Self-Employed,36265.39,Married,1.00,Suburban,14969.95,431.00,31.00,Mobile Money,No,No
6244.00,49.00,Female,High School,Employed,30303.78,Single,0.00,Urban,13124.22,418.00,30.00,Mobile Money,Yes,No
6245.00,30.00,Female,Diploma,Employed,37612.55,Married,1.00,Suburban,21260.40,429.00,3.00,Debit Card,No,No
6246.00,43.00,Female,Master,Self-Employed,89391.10,Married,2.00,Urban,34655.72,539.00,17.00,Mobile Money,No,No
6247.00,44.00,Female,Diploma,Employed,36141.80,Married,0.00,Urban,14746.26,434.00,22.00,Cash,Yes,No
6248.00,45.00,Female,Diploma,Self-Employed,57598.16,Married,1.00,Urban,25593.52,474.00,21.00,Cash,No,No
6249.00,18.00,Male,Diploma,Employed,34024.93,Single,0.00,Urban,8040.46,377.00,0.00,Credit Card,Yes,Yes
6250.00,50.00,Female,Diploma,Employed,45646.41,Married,1.00,Rural,13513.60,473.00,30.00,Credit Card,No,No
6251.00,31.00,Female,High School,Employed,24668.69,Married,0.00,Urban,11938.88,430.00,8.00,Debit Card,Yes,No
6252.00,33.00,Female,Bachelor,Employed,59387.64,Married,1.00,Urban,35490.97,570.00,15.00,Mobile Money,Yes,Yes
6253.00,69.00,Male,Diploma,Employed,31882.83,Married,5.00,Rural,19833.63,519.00,46.00,Mobile Money,No,No
6254.00,41.00,Male,Bachelor,Employed,54807.09,Married,0.00,Urban,12980.56,499.00,19.00,Debit Card,No,No
6255.00,33.00,Female,Bachelor,Employed,65576.73,Married,1.00,Urban,24082.90,528.00,14.00,Credit Card,No,No
6256.00,18.00,Male,Bachelor,Self-Employed,66920.04,Married,0.00,Urban,27853.08,480.00,0.00,Debit Card,Yes,No
6257.00,54.00,Male,Bachelor,Employed,64464.62,Married,2.00,Rural,19386.38,580.00,29.00,Debit Card,No,No
6258.00,21.00,Male,Bachelor,Self-Employed,65789.80,Married,0.00,Urban,29655.60,485.00,0.00,Debit Card,Yes,No
6259.00,25.00,Female,Diploma,Self-Employed,43959.61,Single,0.00,Urban,14632.88,381.00,5.00,Mobile Money,No,No
6260.00,34.00,Female,Diploma,Employed,41375.86,Married,0.00,Urban,16187.09,475.00,7.00,Cash,Yes,No
6261.00,54.00,Male,Master,Employed,74947.17,Married,4.00,Suburban,21826.41,550.00,28.00,Mobile Money,Yes,No
6262.00,47.00,Female,High School,Employed,14755.68,Married,2.00,Urban,4673.83,424.00,20.00,Credit Card,Yes,No
6263.00,36.00,Male,High School,Student,10178.28,Married,0.00,Suburban,4482.26,359.00,10.00,Debit Card,Yes,No
6264.00,41.00,Female,Diploma,Unemployed,5000.00,Married,0.00,Urban,4134.59,418.00,22.00,Debit Card,Yes,No
6265.00,30.00,Female,Bachelor,Employed,45492.50,Single,0.00,Suburban,6505.02,426.00,11.00,Credit Card,Yes,No
6266.00,39.00,Female,High School,Employed,34308.61,Single,0.00,Suburban,15481.07,422.00,17.00,Credit Card,No,No
6267.00,38.00,Male,Bachelor,Student,21708.02,Married,0.00,Urban,3324.41,451.00,15.00,Credit Card,Yes,No
6268.00,49.00,Female,Bachelor,Self-Employed,67731.25,Married,2.00,Urban,24982.48,495.00,31.00,Credit Card,Yes,No
6269.00,49.00,Female,Diploma,Employed,29156.74,Single,0.00,Suburban,7355.55,495.00,31.00,Debit Card,No,Yes
6270.00,43.00,Female,Diploma,Employed,34635.52,Married,3.00,Rural,10062.18,506.00,20.00,Credit Card,Yes,No
6271.00,33.00,Male,Bachelor,Employed,51653.86,Single,0.00,Rural,17342.96,501.00,10.00,Debit Card,No,No
6272.00,46.00,Male,High School,Self-Employed,37568.78,Married,0.00,Suburban,13898.86,442.00,23.00,Cash,Yes,No
6273.00,36.00,Female,High School,Self-Employed,35424.96,Married,3.00,Urban,10117.35,443.00,11.00,Credit Card,Yes,No
6274.00,25.00,Male,Diploma,Employed,43961.84,Married,0.00,Rural,18427.32,439.00,5.00,Credit Card,Yes,No
6275.00,33.00,Male,Bachelor,Employed,62999.78,Married,1.00,Urban,13977.79,453.00,14.00,Mobile Money,Yes,No
6276.00,39.00,Female,Bachelor,Student,13757.96,Married,3.00,Urban,10825.08,409.00,18.00,Debit Card,Yes,No
6277.00,48.00,Male,Diploma,Unemployed,19184.65,Married,3.00,Rural,3787.61,379.00,22.00,Cash,Yes,No
6278.00,35.00,Female,Bachelor,Employed,52842.32,Married,2.00,Urban,10458.99,472.00,17.00,Credit Card,Yes,No
6279.00,23.00,Male,Bachelor,Employed,81367.24,Single,0.00,Suburban,16701.32,509.00,0.00,Credit Card,No,No
6280.00,38.00,Female,Diploma,Employed,44425.44,Married,1.00,Urban,9135.03,467.00,13.00,Credit Card,Yes,No
6281.00,39.00,Female,High School,Employed,35472.39,Married,0.00,Suburban,16196.78,485.00,20.00,Credit Card,No,Yes
6282.00,40.00,Female,Master,Employed,84061.45,Married,4.00,Rural,40481.40,522.00,19.00,Credit Card,Yes,No
6283.00,49.00,Female,Bachelor,Employed,55705.43,Single,0.00,Rural,20452.80,513.00,22.00,Credit Card,Yes,No
6284.00,50.00,Male,Bachelor,Student,5835.93,Single,0.00,Urban,1662.68,408.00,29.00,Credit Card,Yes,No
6285.00,30.00,Female,Diploma,Unemployed,22451.47,Married,1.00,Suburban,12418.99,480.00,9.00,Credit Card,No,No
6286.00,30.00,Female,Bachelor,Employed,65921.14,Single,0.00,Suburban,24433.67,412.00,11.00,Debit Card,No,No
6287.00,25.00,Male,Bachelor,Unemployed,17728.05,Single,0.00,Rural,1000.00,365.00,1.00,Debit Card,Yes,No
6288.00,46.00,Female,High School,Self-Employed,50077.02,Single,0.00,Urban,11702.56,525.00,23.00,Credit Card,No,No
6289.00,55.00,Male,Master,Employed,69333.71,Married,4.00,Urban,15810.45,498.00,30.00,Debit Card,No,No
6290.00,34.00,Female,Diploma,Unemployed,19458.26,Single,0.00,Urban,16064.97,449.00,8.00,Credit Card,No,Yes
6291.00,35.00,Male,High School,Employed,42124.26,Single,0.00,Suburban,14645.77,454.00,15.00,Credit Card,Yes,No
6292.00,55.00,Female,High School,Unemployed,9786.63,Married,0.00,Rural,5455.55,422.00,34.00,Cash,No,No
6293.00,44.00,Female,Bachelor,Employed,58654.38,Married,4.00,Urban,27818.09,439.00,21.00,Debit Card,No,No
6294.00,43.00,Male,Bachelor,Employed,63208.12,Single,0.00,Suburban,29772.56,521.00,23.00,Credit Card,No,No
6295.00,23.00,Female,Bachelor,Employed,52070.52,Single,0.00,Urban,23036.57,462.00,3.00,Credit Card,Yes,Yes
6296.00,46.00,Male,Master,Employed,63486.79,Single,0.00,Urban,30108.76,459.00,20.00,Mobile Money,No,No
6297.00,26.00,Male,Diploma,Employed,50663.85,Married,0.00,Suburban,16515.78,454.00,6.00,Credit Card,No,No
6298.00,24.00,Male,Bachelor,Student,13454.13,Single,0.00,Rural,5311.31,387.00,0.00,Credit Card,No,No
6299.00,33.00,Male,Bachelor,Self-Employed,61955.28,Single,0.00,Rural,17690.79,482.00,13.00,Debit Card,Yes,No
6300.00,30.00,Male,PhD,Employed,90752.93,Married,0.00,Suburban,34449.81,579.00,11.00,Debit Card,Yes,No
6301.00,35.00,Female,Diploma,Employed,44068.26,Married,1.00,Rural,11343.57,457.00,15.00,Mobile Money,No,No
6302.00,20.00,Male,PhD,Unemployed,14445.61,Single,0.00,Urban,4868.34,368.00,0.00,Cash,Yes,No
6303.00,49.00,Female,High School,Employed,35727.94,Married,5.00,Rural,6793.99,477.00,29.00,Credit Card,Yes,No
6304.00,51.00,Male,Bachelor,Employed,58267.57,Married,4.00,Suburban,29092.87,433.00,31.00,Credit Card,Yes,No
